headline,date,url
Sang-Moon Bae Leads at Sony With Seven Birdies,2014-01-10,https://www.nytimes.com/2014/01/10/sports/golf/sang-moon-bae-leads-at-sony-with-seven-birdies.html
A Tie That Binds Across Cultures,2014-01-10,https://www.nytimes.com/2014/01/10/booming/a-tie-that-binds-across-cultures.html
N.F.L. Divisional Playoff Matchups,2014-01-10,https://www.nytimes.com/2014/01/10/sports/football/nfl-divisional-playoff-matchups.html
"Changes in Windows 8.1, With Skype Replacing Messaging App",2014-01-10,https://www.nytimes.com/2014/01/10/technology/personaltech/changes-in-windows-8-1-with-skype-replacing-messaging-app.html
"Paid Notice: Deaths  NEY, EDWARD",2014-01-10,https://query.nytimes.com/gst/fullpage.html?res=9C0DE4DA163AF933A25752C0A9629D8B63
"Paid Notice: Memorials  CHIN, CHRISTOPHER THOMAS",2014-01-10,https://query.nytimes.com/gst/fullpage.html?res=9804E3DA163AF933A25752C0A9629D8B63
GTT ★,2014-01-10,https://www.nytimes.com/2014/01/10/us/gtt.html
Real Madrid Shuts Out Osasuna,2014-01-10,https://www.nytimes.com/2014/01/10/sports/soccer/real-madrid-shuts-out-osasuna.html
"Paid Notice: Deaths  MCVETTY, WAYNE C.",2014-01-10,https://query.nytimes.com/gst/fullpage.html?res=9A01E4DA163AF933A25752C0A9629D8B63
"Paid Notice: Deaths  NEY, EDWARD N",2014-01-10,https://query.nytimes.com/gst/fullpage.html?res=9502E4DA163AF933A25752C0A9629D8B63
"Paid Notice: Memorials  STRAUS, HOWARD",2014-01-10,https://query.nytimes.com/gst/fullpage.html?res=9400E3DA163AF933A25752C0A9629D8B63
"Seeking Redemption, Sometimes With a Familiar Ring",2014-01-10,https://www.nytimes.com/interactive/2014/01/10/nyregion/redemption-speeches.html
52 Places to Go in 2014,2014-01-10,https://www.nytimes.com/interactive/2014/01/10/travel/2014-places-to-go.html
"Corrections: January 10, 2014",2014-01-10,https://www.nytimes.com/2014/01/10/pageoneplus/corrections-january-10-2014.html
Justin Verlander Has Muscle Repair Surgery,2014-01-10,https://www.nytimes.com/2014/01/10/sports/baseball/justin-verlander-has-muscle-repair-surgery.html
"Paid Notice: Deaths  SNIDER, ARNOLD H",2014-01-10,https://query.nytimes.com/gst/fullpage.html?res=9D0CE4DA163AF933A25752C0A9629D8B63
What Snail Snot Can Do For You,2014-01-10,https://www.nytimes.com/interactive/2014/01/10/magazine/1-12-14-one-page-magazine.html
Week in Pictures for Jan. 10,2014-01-10,https://www.nytimes.com/slideshow/2014/01/10/nyregion/20140110wip.html
Michael Price to Retire From Goodspeed Musicals,2014-01-10,https://artsbeat.blogs.nytimes.com/2014/01/10/michael-price-to-retire-from-goodspeed-musicals/
Ask Well: Is Jogging Bad for Older People?,2014-01-10,https://well.blogs.nytimes.com/2014/01/10/ask-well-is-jogging-bad-for-older-people/
US charges Indian diplomat,2014-01-10,https://www.nytimes.com/video/multimedia/100000002642451/us-charges-indian-diplomat.html
Word of the Day | gawk,2014-01-10,https://learning.blogs.nytimes.com/2014/01/10/word-of-the-day-gawk/
"Asia Week Ahead: A Bangkok 'shutdown,' and trading debuts",2014-01-10,https://www.nytimes.com/video/multimedia/100000002642455/asia-week-ahead-a-bangkok-shutdown-and-trading-debuts.html
"If Bad Things Happen, Blame the 10-Year-Old",2014-01-10,https://www.nytimes.com/2014/01/10/movies/the-rocket-directed-by-kim-mordaunt.html
Christie News Conference on Bridge Flap,2014-01-10,https://www.nytimes.com/video/nyregion/100000002641980/christies-news-conference.html
And You Thought Cockfights Were Brutal,2014-01-10,https://www.nytimes.com/2014/01/10/movies/raze-with-zoe-bell-and-rachel-nichols.html
Rebel vs. rebel in Syria,2014-01-10,https://www.nytimes.com/video/multimedia/100000002642467/rebel-vs-rebel-in-syria.html
Rebel vs. rebel in Syria,2014-01-10,https://www.nytimes.com/video/multimedia/100000002642465/rebel-vs-rebel-in-syria.html
Ecuador re-enacts tourist murder,2014-01-10,https://www.nytimes.com/video/multimedia/100000002642477/ecuador-re-enacts-tourist-murder.html
"Take Two Aspirin, Then Roll in the Mud",2014-01-10,https://www.nytimes.com/2014/01/10/movies/the-grounded-a-look-at-natural-healing-by-steve-kroschel.html
An Unpleasant Surprise on Taco Tuesday,2014-01-10,https://www.nytimes.com/2014/01/10/movies/return-to-nuke-em-high-from-lloyd-kaufman.html
Q. & A.: The Wu-Force on Fusing the Sounds of China and the U.S.,2014-01-10,https://sinosphere.blogs.nytimes.com/2014/01/10/q-a-the-wu-force-on-fusing-the-sounds-of-china-and-the-u-s/
"Today, a Chicken Coop; Tomorrow, the World",2014-01-10,https://www.nytimes.com/2014/01/10/movies/if-you-build-it-by-patrick-creadon-on-student-projects.html
"Paid Notice: Deaths  SINGER, DAVID ",2014-01-10,https://www.legacy.com/Link.asp?I=LS000169001990
"Paid Notice: Deaths  MEISTER, BERT ",2014-01-10,https://www.legacy.com/Link.asp?I=LS000169001991
"Paid Notice: Deaths  STRAUS, HOWARD ",2014-01-10,https://www.legacy.com/Link.asp?I=LS000169001992
"Paid Notice: Deaths  KAU, NICHOLAS ",2014-01-10,https://www.legacy.com/Link.asp?I=LS000169001993
"Paid Notice: Deaths  NATKINS, GLEN ",2014-01-10,https://www.legacy.com/Link.asp?I=LS000169001994
"Paid Notice: Deaths  MARSHALL, MILDRED P.",2014-01-10,https://www.legacy.com/Link.asp?I=LS000169001995
"Paid Notice: Deaths  WHITE, EDGAR P.",2014-01-10,https://www.legacy.com/Link.asp?I=LS000169001996
"Paid Notice: Deaths  SNIDER, ARNOLD H.",2014-01-10,https://www.legacy.com/Link.asp?I=LS000169001997
"Paid Notice: Deaths  CHIN, CHRISTOPHER T.",2014-01-10,https://www.legacy.com/Link.asp?I=LS000169001998
"Paid Notice: Deaths  KESSLER, DONALD P.",2014-01-10,https://www.legacy.com/Link.asp?I=LS000169001999
"Paid Notice: Deaths  BURKHARDT, MICHAEL ",2014-01-10,https://www.legacy.com/Link.asp?I=LS000169002000
"Paid Notice: Deaths  BERCH, CHARLOTTE ",2014-01-10,https://www.legacy.com/Link.asp?I=LS000169002001
"Paid Notice: Deaths  CAREY, JOHN L.",2014-01-10,https://www.legacy.com/Link.asp?I=LS000169002002
"Paid Notice: Deaths  NEY, EDWARD ",2014-01-10,https://www.legacy.com/Link.asp?I=LS000169002003
"Paid Notice: Deaths  NEY, EDWARD N.",2014-01-10,https://www.legacy.com/Link.asp?I=LS000169002004
"Paid Notice: Deaths  MCVETTY, WAYNE C.",2014-01-10,https://www.legacy.com/Link.asp?I=LS000169002005
"As Indian Diplomat Exits After Arrest, a Culture Clash Lingers",2014-01-11,https://www.nytimes.com/2014/01/11/world/asia/indian-diplomat-flies-home-after-indictment-in-us.html
"Aw, He Seemed So Nice and Sexy",2014-01-10,https://www.nytimes.com/2014/01/10/movies/in-rob-morettis-truth-a-man-gives-in-to-his-dark-side.html
"Illiterate, but in Love With Books",2014-01-10,https://india.blogs.nytimes.com/2014/01/10/illiterate-but-in-love-with-books/
"It’s a Jungle Out There, From Snakes to Mine Monsters",2014-01-10,https://www.nytimes.com/2014/01/10/movies/chander-pahar-sends-dev-adhikari-on-a-perilous-journey.html
"Everyone’s a Drag, Except That Cool New Neighbor",2014-01-10,https://www.nytimes.com/2014/01/10/movies/the-truth-about-emanuel-with-kaya-scodelario.html
A Korean Who’s More Than He Seems,2014-01-10,https://www.nytimes.com/2014/01/10/movies/gong-yoo-stars-in-the-suspect.html
Buying Peace of Mind With a Pistol,2014-01-10,https://www.nytimes.com/2014/01/10/movies/buying-peace-of-mind-with-a-pistol.html
"Splitsville, a Land of Diabolical Lawyers",2014-01-10,https://www.nytimes.com/2014/01/10/movies/divorce-corp-a-documentary-by-joseph-sorge.html
Lightning kills three in Argentina,2014-01-10,https://www.nytimes.com/video/multimedia/100000002642534/lightning-kills-three-in-argentina.html
The Danish Prince and His Family Drama,2014-01-10,https://www.nytimes.com/2014/01/10/movies/bruce-ramsay-condenses-hamlet.html
China trade data points to a slow start for 2014,2014-01-10,https://www.nytimes.com/video/multimedia/100000002642540/china-trade-data-points-to-a-slow-start-for-2014.html
The New Japan Inc.: A senior talks startups,2014-01-10,https://www.nytimes.com/video/multimedia/100000002642552/the-new-japan-inc-a-senior-talks-startups.html
Coastal Province's Fishing Rules Alarm U.S.,2014-01-10,https://sinosphere.blogs.nytimes.com/2014/01/10/coastal-provinces-fishing-rules-alarm-u-s/
Praise for diplomat in India-US row,2014-01-10,https://www.nytimes.com/video/multimedia/100000002642580/praise-for-diplomat-in-india-us-row.html
"Test Yourself | Editing, Jan. 10, 2014",2014-01-10,https://learning.blogs.nytimes.com/2014/01/10/test-yourself-editing-jan-10-2014/
6 Q's About the News | Christie Fires Aide in Bridge Scandal as U.S. Opens Inquiry,2014-01-10,https://learning.blogs.nytimes.com/2014/01/10/6-qs-about-the-news-christie-fires-aide-in-bridge-scandal-as-u-s-opens-inquiry/
Ex-NBA stars defiant on N Korea,2014-01-10,https://www.nytimes.com/video/multimedia/100000002642608/ex-nba-stars-defiant-on-n-korea.html
"Pictures of Men, Friends or Lovers",2014-01-10,https://lens.blogs.nytimes.com/2014/01/10/pictures-of-men-friends-or-lovers/
How Closely Do You Listen to Lyrics?,2014-01-10,https://learning.blogs.nytimes.com/2014/01/10/how-closely-do-you-listen-to-song-lyrics/
Times Minute | Falluja Vets Watch Iraq,2014-01-10,https://www.nytimes.com/video/multimedia/100000002642411/times-minute-falluja-vets-watch-iraq.html
Times Minute | Falluja Veterans Watch Iraq,2014-01-10,https://www.nytimes.com/news/minute/2014/01/10/times-minute-falluja-veterans-watch-iraq/
Alternate-Side Parking Rules,2014-01-10,https://www.nytimes.com/interactive/2014/01/09/nyregion/alternate-side-parking-rules.html
Chinese Online Game Offers Chance to Blast Corruption,2014-01-10,https://sinosphere.blogs.nytimes.com/2014/01/10/chinese-online-game-offers-chance-to-blast-corruption/
New York Today: New at the Zoo,2014-01-10,https://cityroom.blogs.nytimes.com/2014/01/10/new-york-today-new-at-the-zoo/
NZ pilot's 'bad air' day,2014-01-10,https://www.nytimes.com/video/multimedia/100000002642645/nz-pilots-bad-air-day.html
The Well Smoking Quiz: Who Looks Older?,2014-01-10,https://well.blogs.nytimes.com/2014/01/10/the-well-smoking-quiz-who-looks-older/
Striving to Be the Berkshire Hathaway of China,2014-01-10,https://dealbook.nytimes.com/2014/01/10/striving-to-be-the-berkshire-hathaway-of-china/
What the Palestinians Must Do,2014-01-11,https://www.nytimes.com/2014/01/11/opinion/what-the-palestinians-must-do.html
Why Nazi Hunting Remains Crucial,2014-01-11,https://www.nytimes.com/2014/01/11/opinion/why-nazi-hunting-remains-crucial.html
Increasing Nuclear Security,2014-01-11,https://www.nytimes.com/2014/01/11/opinion/increasing-nuclear-security.html
The Kugel Family: Big in Brazil,2014-01-11,https://www.nytimes.com/2014/01/11/opinion/the-kugel-family-big-in-brazil.html
Turkey Needs Justice for All,2014-01-11,https://www.nytimes.com/2014/01/11/opinion/turkey-needs-justice-for-all.html
Quebec's Latest Stand,2014-01-11,https://www.nytimes.com/2014/01/11/opinion/quebecs-last-stand.html
Ireland's Rebound Is European Blarney,2014-01-11,https://www.nytimes.com/2014/01/11/opinion/irelands-rebound-is-european-blarney.html
Daily Report: Seeking New Ways to Make Computer Chips,2014-01-10,https://bits.blogs.nytimes.com/2014/01/10/daily-report-seeking-new-ways-to-make-computer-chips/
Venezuala weeps for murdered star,2014-01-10,https://www.nytimes.com/video/multimedia/100000002642694/venezuala-weeps-for-murdered-star.html
Snapshots of Globalization's First Wave,2014-01-11,https://www.nytimes.com/2014/01/11/opinion/snapshots-of-globalizations-first-wave.html
Top Tennis Players Join Forces With Former Champions,2014-01-11,https://www.nytimes.com/2014/01/11/sports/tennis/top-tennis-players-join-forces-with-former-champions.html
A Wish List for the New Tennis Year,2014-01-11,https://www.nytimes.com/2014/01/11/sports/tennis/a-wish-list-for-the-new-tennis-year.html
Editorial Cartoon,2014-01-11,https://www.nytimes.com/2014/01/11/opinion/editorial-cartoon.html
IPad Is an Artist's Canvas for David Hockney,2014-01-10,https://bits.blogs.nytimes.com/2014/01/10/the-ipad-is-an-artists-canvas-for-david-hockney/
British Regulators Said to Prepare Charges Against Ex-Trader ,2014-01-10,https://dealbook.nytimes.com/2014/01/10/british-regulators-said-to-prepare-charges-against-ex-trader/
New Detail Emerges About Bo Xilai's Downfall,2014-01-10,https://sinosphere.blogs.nytimes.com/2014/01/10/new-detail-emerges-about-bo-xilais-downfall/
The Zombie Confidence Fairy,2014-01-10,https://krugman.blogs.nytimes.com/2014/01/10/the-zombie-confidence-fairy/
Mumbai's International Airport Gets Modern Makeover,2014-01-10,https://india.blogs.nytimes.com/2014/01/10/mumbais-international-airport-gets-modern-makeover/
"An Affair? France Shrugs, but Its Leader Calls for Privacy",2014-01-11,https://www.nytimes.com/2014/01/11/world/europe/french-president-franois-hollande-threatens-legal-suit-over-tabloid-report.html
The Medicaid Cure,2014-01-10,https://krugman.blogs.nytimes.com/2014/01/10/the-medicaid-cure/
Today in Small Business: Celebrity Business Failures,2014-01-10,https://boss.blogs.nytimes.com/2014/01/10/today-in-small-business-celebrity-business-failures/
Central African Leader’s Exit Sets Off Rejoicing in the Streets,2014-01-11,https://www.nytimes.com/2014/01/11/world/africa/central-african-republic-leader-resigns.html
A Child's Vote for New York,2014-01-10,https://cityroom.blogs.nytimes.com/2014/01/10/a-childs-vote-for-new-york/
Wong Kar-wai on 'The Grandmaster' ,2014-01-10,https://carpetbagger.blogs.nytimes.com/2014/01/10/wong-kar-wai-on-the-grandmaster/
Growth in Jobs Slows Sharply to 3-Year Low,2014-01-11,https://www.nytimes.com/2014/01/11/business/economy/us-economy-added-only-74000-jobs-in-december.html
Banks Brace for Reckoning ,2014-01-10,https://dealbook.nytimes.com/2014/01/10/morning-agenda-banks-brace-for-reckoning/
"The Making Of | Folkert de Jong's Synthetic, Sculptural Costumes for the Wooster Group ",2014-01-10,https://tmagazine.blogs.nytimes.com/2014/01/10/the-making-of-folkert-de-jongs-synthetic-sculptural-costumes-for-the-wooster-group/
Thousands Without Water After Spill in West Virginia,2014-01-11,https://www.nytimes.com/2014/01/11/us/west-virginia-chemical-spill.html
"In Blow to Peace Effort, Israel Publishes Plans for New Housing in Settlements",2014-01-11,https://www.nytimes.com/2014/01/11/world/middleeast/israel-publishes-plans-for-new-housing-in-settlements.html
"For Target, the Breach Numbers Grow",2014-01-11,https://www.nytimes.com/2014/01/11/business/target-breach-affected-70-million-customers.html
Carlyle Hires UBS Executive for Market Strategies Group,2014-01-10,https://dealbook.nytimes.com/2014/01/10/carlyle-hires-ubs-executive-for-market-strategies-group/
The Employment Rate's New Normal,2014-01-10,https://economix.blogs.nytimes.com/2014/01/10/the-employment-rates-new-normal/
Suzanne Vega Has Her Own Issues With 'Llewyn Davis',2014-01-10,https://carpetbagger.blogs.nytimes.com/2014/01/10/suzanne-vega-has-her-own-issues-with-llewyn-davis/
"Digesting Weak Jobs Report, Markets Give Up Early Gains",2014-01-11,https://www.nytimes.com/2014/01/11/business/daily-stock-market-activity.html
In Our Pages: January 11,2014-01-10,https://iht-retrospective.blogs.nytimes.com/2014/01/10/in-our-pages-january-11/
"In Life and Business, Learning to Be Ethical",2014-01-11,https://www.nytimes.com/2014/01/11/your-money/in-life-and-business-learning-to-be-ethical.html
Central African Republic interim President Michel Djotodia resigns,2014-01-10,https://www.nytimes.com/video/multimedia/100000002642879/central-african-republic-interim-president-michel-djotodia-resig.html
"'Paranoia Is the Mother-in-Law of Invention,' Puppet Accused of Terror in Egypt Tells BBC",2014-01-10,https://thelede.blogs.nytimes.com/2014/01/10/paranoia-is-the-mother-in-law-of-invention-puppet-accused-of-terror-in-egypt-tells-bbc/
Debating Why the Work Force Is Shrinking,2014-01-10,https://economix.blogs.nytimes.com/2014/01/10/debating-why-the-work-force-is-shrinking/
Image of the Day: January 10,2014-01-10,https://india.blogs.nytimes.com/2014/01/10/image-of-the-day-january-10-2/
"The 'Wolf' Is Still Bending the Truth, Prosecutors Say",2014-01-10,https://dealbook.nytimes.com/2014/01/10/the-wolf-is-still-bending-the-truth-prosecutors-say/
Flying Through the Air,2014-01-10,https://www.nytimes.com/video/magazine/100000002640854/flying-through-the-air-.html
"Teller on Penn's Idea, Tim's Hypothesis and Vermeer's Painting",2014-01-10,https://carpetbagger.blogs.nytimes.com/2014/01/10/teller-on-penns-idea-tims-hypothesis-and-vermeers-painting/
The Execution of David O. Dodd,2014-01-10,https://opinionator.blogs.nytimes.com/2014/01/10/the-execution-of-david-o-dodd/
"U.S. adds just 74,000 jobs last month",2014-01-10,https://www.nytimes.com/video/multimedia/100000002642949/us-adds-just-74000-jobs-last-month.html
